1116,f,I,F,D,P,D,federal:senate,federal:senate,I,W
1116,f,I,F,R,P,R,federal:senate,federal:house,C,W
1116,f,I,M,D,P,D,federal:senate,federal:senate,I,W
1116,f,I,M,R,P,R,federal:senate,federal:house,O,W
1116,f,I,U,R,P,R,federal:senate,federal:senate,I,W
1116,f,I,M,D,P,D,federal:senate,federal:senate,I,W
1116,f,I,F,D,P,D,federal:senate,"",O,L
1116,f,I,M,D,P,D,federal:senate,federal:senate,I,W
1116,f,I,M,D,P,D,federal:senate,federal:senate,I,W
1116,f,I,F,R,P,R,federal:senate,federal:senate,I,W
1116,f,I,M,"",C,"","","","",""
1116,f,I,M,D,P,D,federal:senate,"",O,L
1116,f,I,F,D,P,D,federal:senate,"",O,L
1116,f,I,M,R,P,R,federal:senate,federal:senate,I,W
1116,f,I,N,D,P,D,federal:senate,federal:senate,I,W
1116,f,I,F,D,P,D,federal:senate,"",O,L
1116,f,I,M,R,P,R,federal:senate,federal:senate,I,W
1116,f,I,M,D,P,D,federal:senate,federal:senate,I,W
1116,f,I,F,D,P,D,federal:senate,"",O,L
1116,f,I,M,D,P,D,federal:senate,federal:senate,I,W
1116,f,I,M,R,P,R,federal:senate,federal:house,O,W
1116,f,I,"",D,P,D,federal:senate,federal:senate,I,W
1116,f,I,F,D,P,D,federal:senate,federal:senate,I,W
1116,f,I,F,R,P,R,federal:senate,federal:senate,I,W
1116,f,I,M,D,P,D,federal:senate,federal:senate,I,W
1116,f,I,N,R,P,R,federal:senate,federal:senate,I,""
1116,f,I,M,R,P,R,federal:senate,federal:senate,I,""
1116,f,I,M,R,P,R,federal:senate,"",O,""
1116,f,I,M,R,P,R,federal:senate,federal:senate,I,""
1116,f,I,M,D,P,D,federal:senate,federal:senate,I,W
1116,f,I,M,R,P,R,federal:senate,"",C,W
1116,f,I,M,R,P,R,federal:senate,"",C,W
1116,f,I,M,D,P,D,federal:senate,federal:senate,I,L
1116,f,I,F,D,P,D,federal:senate,federal:senate,I,L
1116,f,I,M,R,P,R,federal:senate,"",C,W
1116,f,I,M,R,C,R,"","","",""
1116,f,I,F,D,P,D,federal:senate,federal:senate,I,L
1116,f,I,M,R,P,R,federal:senate,"",C,W
1116,f,I,F,R,P,R,federal:senate,federal:senate,I,W
1116,f,I,M,R,P,R,federal:senate,federal:senate,I,""
1116,f,I,M,R,P,R,federal:senate,federal:senate,I,""
1116,f,I,M,D,P,D,federal:senate,federal:senate,I,L
1116,f,I,F,D,P,D,federal:senate,federal:senate,I,L
1116,f,I,F,D,P,D,federal:senate,federal:senate,I,W
1116,f,I,M,R,P,R,federal:senate,"",C,W
1116,f,I,F,R,P,R,federal:senate,federal:senate,I,W
1116,f,I,F,D,P,D,federal:senate,federal:senate,I,W
1116,f,I,M,D,P,D,federal:senate,federal:senate,I,W
1116,f,I,M,R,P,R,federal:senate,federal:senate,I,W
1116,f,I,M,D,P,D,federal:senate,federal:senate,I,W
1116,f,I,M,D,P,D,federal:senate,federal:senate,I,L
1116,f,I,M,R,P,R,federal:senate,"",O,L
1116,f,I,M,D,P,D,federal:senate,federal:senate,I,W
1116,f,I,F,D,P,D,federal:senate,federal:senate,I,W
1116,f,I,F,R,C,R,"","","",""
1116,f,I,F,R,C,R,"","","",""
1116,f,I,M,R,P,R,federal:senate,"",O,L
1116,f,I,M,R,P,R,federal:senate,"",O,L
1116,f,I,M,R,P,R,federal:senate,federal:senate,I,W
1116,f,I,M,R,P,R,federal:senate,federal:senate,I,W
1116,f,I,F,R,C,R,"","","",""
1116,f,I,M,R,P,R,federal:senate,federal:senate,I,W
1116,f,I,M,R,P,R,federal:senate,federal:senate,I,W
1116,f,I,M,R,P,R,federal:senate,federal:senate,I,W
1116,f,I,M,R,P,R,federal:senate,federal:senate,I,""
1116,f,I,M,R,P,R,federal:senate,"",O,L
1116,f,I,M,R,P,R,federal:senate,"",O,L
1116,f,I,M,R,P,R,federal:senate,federal:senate,I,W
